season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,0,1,9,0,1,1,2,0.3047,0.3144,0.531,0.5536,126
1,0,1,10,0,1,1,1,0.2047,0.1911,0.7205,0.1565,122
1,0,1,11,0,1,1,1,0.2281,0.2141,0.4475,0.1302,183
1,0,1,12,0,1,1,1,0.3645,0.3031,0.6118,0.4872,175
1,0,1,13,0,1,1,3,0.1101,0.0913,0.4854,0.5683,101
1,0,1,14,0,1,1,1,0.1946,0.2125,0.4566,0.7099,134
1,0,1,15,0,1,1,1,0.1217,0.1576,0.8475,0.2495,172
1,0,1,16,0,1,1,2,0.2318,0.2145,0.6224,0.1448,203
1,0,1,17,0,1,1,1,0.1696,0.1871,0.7209,0.0745,325
1,0,1,18,0,1,1,3,0.1262,0.1623,0.5448,0.3402,143
1,0,1,19,0,1,1,1,0.2595,0.2184,0.4837,0.1236,145
1,0,1,20,0,1,1,1,0.209,0.2081,0.2332,0.2525,146
1,0,1,21,0,1,1,2,0.1207,0.1204,0.5692,0.3448,90
1,0,1,22,0,1,1,2,0.125,0.151,0.4082,0.0514,87
1,0,1,23,0,1,1,3,0.2228,0.1866,0.6186,0.2572,40
1,0,1,0,0,2,1,1,0.0925,0.0973,0.4513,0.1972,36
1,0,1,1,0,2,1,1,0.2253,0.2063,0.6625,0.474,16
1,0,1,2,0,2,1,1,0.3032,0.3008,0.8534,0.3719,9
1,0,1,3,0,2,1,1,0.2561,0.28,0.9455,0.4996,9
1,0,1,4,0,2,1,2,0.1658,0.2018,0.6449,0.1228,11
1,0,1,5,0,2,1,1,0.2286,0.2541,0.605,0.23,39
1,0,1,6,0,2,1,2,0.1218,0.086,0.5223,0.4105,71
1,0,1,7,0,2,1,3,0.219,0.1938,0.5126,0.1916,158
1,0,1,8,0,2,1,1,0.1865,0.2074,0.4962,0.2363,233
1,0,1,9,0,2,1,2,0.1367,0.148,0.7843,0.2793,124
1,0,1,10,1,2,0,1,0.2531,0.2325,0.5594,0.1073,53
1,0,1,11,0,2,1,2,0.071,0.04,0.8656,0.3619,98
1,0,1,12,0,2,1,1,0.1264,0.0029,0.495,0.4342,175
1,0,1,13,0,2,1,2,0.1348,0.0803,0.5895,0.2819,108
1,0,1,14,0,2,1,1,0.1741,0.1562,0.4542,0.475,116
1,0,1,15,0,2,1,1,0.3004,0.2766,0.6703,0.2124,125
1,0,1,16,0,2,1,1,0.2622,0.2614,0.5821,0.1291,255
1,0,1,17,0,2,1,1,0.2168,0.224,0.6024,0.206,315
1,0,1,18,0,2,1,3,0.2135,0.2706,0.5692,0.2094,153
1,0,1,19,0,2,1,1,0.2086,0.1751,0.6732,0.3087,183
1,0,1,20,0,2,1,3,0.3055,0.2316,0.6869,0.1182,124
1,0,1,21,0,2,1,2,0.0823,0.0503,0.7061,0.0394,121
1,0,1,22,0,2,1,1,0.2634,0.3006,0.4935,0.1497,85
1,0,1,23,0,2,1,1,0.1738,0.1655,0.6449,0.2287,51
1,0,1,0,0,3,1,1,0.2458,0.2639,0.5459,0.3206,35
1,0,1,1,0,3,1,2,0.2462,0.217,0.765,0.4523,10
1,0,1,2,0,3,1,1,0.262,0.2338,0.6353,0.648,9
1,0,1,3,0,3,1,3,0.3215,0.254,0.6416,0.2414,6
1,0,1,4,0,3,1,1,0.1147,0.099,0.5724,0.1791,14
1,0,1,5,0,3,1,1,0.281,0.2673,0.508,0.2047,40
1,0,1,6,0,3,1,1,0.2062,0.2219,0.6144,0.3381,104
1,0,1,7,0,3,1,2,0.1784,0.1863,0.7526,0.4533,188
1,0,1,8,0,3,1,2,0.353,0.395,0.5132,0.4899,197
1,0,1,9,0,3,1,3,0.2598,0.2422,0.764,0.634,112
1,0,1,10,0,3,1,1,0.1814,0.1796,0.6739,0.2249,119
1,0,1,11,0,3,1,1,0.2776,0.2633,0.3619,0.2412,158
1,0,1,12,0,3,1,2,0.2074,0.1762,0.4957,0.5532,159
1,0,1,13,0,3,1,2,0.1803,0.1836,0.8802,0.065,132
1,0,1,14,1,3,0,2,0.1682,0.1515,0.591,0.6262,41
1,0,1,15,0,3,1,1,0.2319,0.2702,0.4971,0.295,145
1,0,1,16,0,3,1,2,0.1677,0.1356,0.5009,0.4892,183
1,0,1,17,0,3,1,1,0.2215,0.2002,0.5893,0.6604,249
1,0,1,18,0,3,1,4,0.2727,0.2218,0.7158,0.3147,141
1,0,1,19,0,3,1,1,0.2184,0.2176,0.5651,0.1811,193
1,0,1,20,0,3,1,2,0.349,0.2917,0.5125,0.3556,149
1,0,1,21,0,3,1,1,0.2116,0.2007,0.3337,0.1778,123
1,0,1,22,0,3,1,2,0.3051,0.2547,0.4964,0.1873,76
1,0,1,23,0,3,1,3,0.279,0.2355,0.5218,0.235,42
1,0,1,0,0,4,1,3,0.3187,0.2798,0.6433,0.2027,25
1,0,1,1,0,4,1,2,0.35,0.3543,0.6534,0.3208,14
1,0,1,2,0,4,1,1,0.0886,0.0813,0.7774,0.2052,10
1,0,1,3,0,4,1,2,0.2305,0.2153,0.4619,0.2573,7
1,0,1,4,0,4,1,2,0.2041,0.2107,0.6208,0.1488,14
1,0,1,5,0,4,1,2,0.2197,0.1889,0.624,0.1699,37
1,0,1,6,0,4,1,1,0.1841,0.1159,0.4848,0.2694,109
1,0,1,7,0,4,1,1,0.1739,0.1322,0.7143,0.1002,237
1,0,1,8,0,4,1,1,0.1349,0.1196,0.8093,0.2249,285
1,0,1,9,0,4,1,2,0.2187,0.2063,0.6076,0.3144,140
1,0,1,10,0,4,1,1,0.2773,0.2802,0.5475,0.0628,140
1,0,1,11,0,4,1,1,0.1773,0.1641,0.784,0.1781,179
1,0,1,12,0,4,1,2,0.1889,0.21,0.6572,0.192,180
1,0,1,13,0,4,1,2,0.163,0.1657,0.4589,0.0493,131
1,0,1,14,0,4,1,3,0.1423,0.0929,0.5815,0.2537,90
1,0,1,15,0,4,1,1,0.1954,0.1092,0.5613,0.1984,141
1,0,1,16,0,4,1,1,0.2359,0.1939,0.5033,0.4972,196
1,0,1,17,0,4,1,2,0.2999,0.2891,0.5088,0.2855,216
1,0,1,18,0,4,1,1,0.1285,0.1332,0.5244,0.6933,188
1,0,1,19,0,4,1,2,0.2098,0.1961,0.702,0.3581,151
1,0,1,20,0,4,1,1,0.2944,0.2833,0.5694,0.2675,175
1,0,1,21,0,4,1,2,0.1294,0.1625,0.6151,0.384,95
1,0,1,22,0,4,1,1,0.3006,0.286,0.7209,0.3535,96
1,0,1,23,0,4,1,2,0.1812,0.1826,0.5689,0.0828,51
1,0,1,0,0,5,0,2,0.263,0.2978,0.4596,0.2264,17
1,0,1,1,0,5,0,1,0.198,0.1337,0.7172,0.3551,11
1,0,1,2,0,5,0,1,0.2454,0.2844,0.5583,0.3372,7
1,0,1,3,0,5,0,2,0.3259,0.2328,0.8177,0.2503,5
1,0,1,4,0,5,0,2,0.2048,0.1697,0.725,0.153,10
1,0,1,5,0,5,0,1,0.283,0.2521,0.6674,0.1156,32
1,0,1,6,0,5,0,1,0.2325,0.1719,0.6311,0.0294,64
1,0,1,7,0,5,0,2,0.1582,0.1454,0.7387,0.1644,134
1,0,1,8,0,5,0,2,0.2031,0.1914,0.6339,0.1907,173
1,0,1,9,0,5,0,2,0.1987,0.211,0.3433,0.341,110
1,0,1,10,0,5,0,1,0.1144,0.1299,0.5917,0.2882,95
1,0,1,11,0,5,0,3,0.2454,0.2383,0.6725,0.2531,75
1,0,1,12,0,5,0,1,0.2593,0.2799,0.4834,0.0754,149
1,0,1,13,0,5,0,1,0.2701,0.276,0.915,0.0896,108
1,0,1,14,0,5,0,2,0.3133,0.2879,0.5864,0.0718,77
1,0,1,15,0,5,0,2,0.28,0.2696,0.6713,0.2029,119
1,0,1,16,0,5,0,2,0.171,0.1434,0.7446,0.1722,106
1,0,1,17,0,5,0,1,0.1859,0.1399,0.6764,0.3869,206
1,0,1,18,0,5,0,1,0.272,0.2712,0.5911,0.2144,152
1,0,1,19,0,5,0,2,0.2405,0.1835,0.652,0.2117,119
1,0,1,20,0,5,0,1,0.212,0.1958,0.5808,0.3054,102
1,0,1,21,0,5,0,2,0.152,0.0755,0.5926,0.3808,62
1,0,1,22,0,5,0,2,0.1761,0.1694,0.4663,0.2534,51
1,0,1,23,0,5,0,1,0.254,0.2195,0.5727,0.2012,37
1,0,1,0,0,6,0,2,0.0781,0.0913,0.4588,0.3378,18
1,0,1,1,0,6,0,3,0.0509,0.0417,0.6025,0.38,7
1,0,1,2,0,6,0,2,0.2632,0.2462,0.5543,0.2366,6
1,0,1,3,0,6,0,1,0.1773,0.17,0.6633,0.0311,8
1,0,1,4,0,6,0,2,0.2475,0.2168,0.4237,0.3116,8
1,0,1,5,0,6,0,3,0.325,0.2918,0.4917,0.1703,20
1,0,1,6,0,6,0,2,0.1438,0.1196,0.4927,0.3225,55
1,0,1,7,0,6,0,1,0.0978,0.0892,0.6014,0.1652,190
1,0,1,8,0,6,0,1,0.1953,0.1688,0.5737,0.4022,186
1,0,1,9,0,6,0,2,0.1667,0.1719,0.7347,0.3646,107
1,0,1,10,0,6,0,2,0.2129,0.1492,0.6081,0.4066,64
1,0,1,11,0,6,0,3,0.2523,0.1947,0.6031,0.3705,76
1,0,1,12,0,6,0,3,0.2375,0.2823,0.4765,0.3399,94
1,0,1,13,0,6,0,1,0.2179,0.194,0.5685,0.2549,109
1,0,1,14,0,6,0,2,0.2887,0.2439,0.443,0.4105,71
1,0,1,15,0,6,0,1,0.2616,0.2478,0.6624,0.3672,89
1,0,1,16,0,6,0,1,0.202,0.2149,0.7028,0.4275,178
1,0,1,17,0,6,0,1,0.2591,0.2654,0.4222,0.5972,185
1,0,1,18,0,6,0,3,0.1065,0.0787,0.6085,0.3602,144
1,0,1,19,0,6,0,1,0.2891,0.2593,0.5906,0.037,149
1,0,1,20,0,6,0,2,0.2162,0.1954,0.7476,0.1326,99
1,0,1,21,0,6,0,1,0.1306,0.1334,0.4832,0.4789,74
1,0,1,22,0,6,0,1,0.1855,0.1776,0.5119,0.6132,57
1,0,1,23,0,6,0,2,0.2873,0.2454,0.6348,0.4602,34
1,0,1,0,0,0,1,1,0.1624,0.139,0.5438,0.1405,30
1,0,1,1,0,0,1,1,0.2449,0.2247,0.5501,0.4468,17
1,0,1,2,0,0,1,2,0.2777,0.3083,0.5479,0.2137,7
1,0,1,3,0,0,1,2,0.2179,0.2017,0.665,0.3225,7
1,0,1,4,0,0,1,2,0.1556,0.2471,0.7387,0.2887,11
1,0,1,5,0,0,1,2,0.2117,0.193,0.5924,0.2174,39
1,0,1,6,0,0,1,1,0.1175,0.0611,0.5698,0.1858,95
1,0,1,7,0,0,1,1,0.182,0.1834,0.682,0.4568,214
1,0,1,8,0,0,1,1,0.1387,0.1631,0.6271,0.4757,332
1,0,1,9,0,0,1,3,0.2129,0.2165,0.6214,0.6167,111
1,0,1,10,0,0,1,1,0.1273,0.1268,0.7384,0.234,115
1,0,1,11,0,0,1,1,0.222,0.1995,0.4743,0.044,196
1,0,1,12,0,0,1,3,0.2955,0.2721,0.5707,0.6311,121
1,0,1,13,0,0,1,3,0.2999,0.215,0.4846,0.2306,128
1,0,1,14,1,0,0,1,0.129,0.1483,0.538,0.5249,58
1,0,1,15,0,0,1,2,0.1695,0.1497,0.4493,0.2589,142
1,0,1,16,0,0,1,1,0.2759,0.2965,0.5569,0.428,222
1,0,1,17,0,0,1,2,0.2654,0.2362,0.6467,0.2456,219
1,0,1,18,0,0,1,2,0.1731,0.1628,0.2866,0.4012,205
1,0,1,19,0,0,1,3,0.1821,0.2105,0.5631,0.3331,150
1,0,1,20,0,0,1,1,0.2219,0.2509,0.5915,0.6394,130
1,0,1,21,0,0,1,2,0.0878,0.1087,0.5692,0.2713,88
1,0,1,22,0,0,1,1,0.2529,0.1842,0.4012,0.3932,68
1,0,1,23,0,0,1,2,0.292,0.2391,0.717,0.1022,52
1,0,1,0,0,1,1,2,0.1905,0.202,0.7146,0.3959,22
1,0,1,1,0,1,1,2,0.1184,0.0915,0.7387,0.0986,15
1,0,1,2,0,1,1,3,0.3166,0.303,0.5345,0.1676,7
1,0,1,3,0,1,1,2,0.2331,0.2276,0.6222,0.1175,8
1,0,1,4,0,1,1,2,0.2673,0.2617,0.514,0.2552,13
1,0,1,5,0,1,1,1,0.1252,0.0873,0.4728,0.4059,42
1,0,1,6,1,1,0,4,0.1255,0.1499,0.4665,0.3202,24
1,0,1,7,0,1,1,1,0.2467,0.2186,0.6256,0.1297,207
1,0,1,8,0,1,1,1,0.2896,0.2929,0.7018,0.209,319
1,0,1,9,0,1,1,2,0.1387,0.1255,0.7559,0.2395,145
1,0,1,10,0,1,1,1,0.2106,0.2577,0.5956,0.1105,140
1,0,1,11,0,1,1,2,0.1066,0.1447,0.5197,0.246,117
1,0,1,12,0,1,1,1,0.1686,0.2241,0.5899,0.3589,157
1,0,1,13,0,1,1,1,0.1997,0.2393,0.7181,0.1428,151
1,0,1,14,0,1,1,3,0.2519,0.2353,0.7962,0.1397,94
1,0,1,15,0,1,1,3,0.0703,0.0508,0.7428,0.5581,121
1,0,1,16,0,1,1,2,0.3101,0.2606,0.731,0.3866,112
1,0,1,17,0,1,1,3,0.2058,0.2035,0.7649,0.3219,234
1,0,1,18,0,1,1,1,0.3083,0.2936,0.6103,0.5333,205
1,0,1,19,0,1,1,1,0.2666,0.252,0.6353,0.254,203
1,0,1,20,0,1,1,3,0.2774,0.2386,0.7287,0.3943,109
1,0,1,21,0,1,1,2,0.3591,0.352,0.6633,0.2894,92
1,0,1,22,0,1,1,2,0.163,0.1434,0.7056,0.3518,75
1,0,1,23,0,1,1,1,0.2272,0.2014,0.5286,0.6067,50
1,0,1,0,0,2,1,1,0.15,0.1474,0.7685,0.6144,26
1,0,1,1,0,2,1,1,0.2122,0.1992,0.5408,0.1532,12
1,0,1,2,0,2,1,3,0.2697,0.2135,0.7342,0.5487,5
1,0,1,3,0,2,1,1,0.2983,0.2597,0.59,0.0652,10
1,0,1,4,0,2,1,2,0.1926,0.1989,0.5367,0.205,15
1,0,1,5,0,2,1,1,0.135,0.1268,0.3615,0.0303,42
1,0,1,6,0,2,1,2,0.2245,0.155,0.5746,0.4108,78
1,0,1,7,0,2,1,1,0.1597,0.1727,0.4511,0.2644,199
1,0,1,8,0,2,1,2,0.1789,0.1685,0.49,0.2471,267
1,0,1,9,0,2,1,2,0.2664,0.2212,0.6618,0.1513,154
1,0,1,10,0,2,1,1,0.2533,0.2206,0.4185,0.1442,129
1,0,1,11,0,2,1,1,0.2777,0.2688,0.7484,0.1357,152
1,0,1,12,0,2,1,1,0.1957,0.1197,0.9032,0.3482,197
1,0,1,13,0,2,1,2,0.29,0.2881,0.5427,0.4685,127
1,0,1,14,0,2,1,2,0.2203,0.2389,0.7453,0.1002,122
1,0,1,15,0,2,1,1,0.1994,0.2162,0.4331,0.3362,155
1,0,1,16,0,2,1,2,0.1424,0.1699,0.6487,0.5754,190
1,0,1,17,0,2,1,1,0.073,0.046,0.6433,0.1832,297
1,0,1,18,0,2,1,3,0.1099,0.1354,0.9697,0.0666,163
1,0,1,19,0,2,1,3,0.2344,0.2309,0.5561,0.0838,133
1,0,1,20,0,2,1,2,0.1558,0.123,0.6562,0.175,99
1,0,1,21,0,2,1,1,0.1042,0.113,0.5786,0.5575,112
1,0,1,22,0,2,1,1,0.19,0.1936,0.5561,0.5272,72
1,0,1,23,0,2,1,4,0.2389,0.2732,0.5841,0.273,33
1,0,1,0,0,3,1,1,0.2501,0.2735,0.5773,0.3003,25
1,0,1,1,0,3,1,2,0.219,0.1873,0.5239,0.2764,11
1,0,1,2,0,3,1,3,0.2168,0.2162,0.6321,0.325,5
1,0,1,3,0,3,1,2,0.1833,0.1841,0.4924,0.1299,9
1,0,1,4,0,3,1,2,0.2654,0.2597,0.552,0.3194,13
1,0,1,5,0,3,1,2,0.2087,0.1891,0.8305,0.4021,38
1,0,1,6,0,3,1,3,0.2157,0.2575,0.586,0.2705,58
1,0,1,7,0,3,1,1,0.2937,0.2603,0.7063,0.2338,227
1,0,1,8,0,3,1,3,0.2765,0.3126,0.5908,0.3202,214
1,0,1,9,0,3,1,1,0.2081,0.1549,0.6921,0.4593,184
1,0,1,10,0,3,1,2,0.1981,0.1768,0.579,0.5962,97
1,0,1,11,0,3,1,3,0.1976,0.2107,0.2897,0.486,98
1,0,1,12,0,3,1,2,0.0795,0.044,0.5962,0.1834,143
1,0,1,13,1,3,0,1,0.2978,0.2609,0.4797,0.1712,76
1,0,1,14,0,3,1,1,0.1731,0.1805,0.5639,0.1143,104
1,0,1,15,0,3,1,2,0.2809,0.215,0.6825,0.3901,135
1,0,1,16,0,3,1,2,0.2239,0.2459,0.8179,0.7565,116
1,0,1,17,0,3,1,1,0.3185,0.3469,0.4309,0.376,298
1,0,1,18,1,3,0,3,0.2581,0.2908,0.5713,0.182,67
1,0,1,19,0,3,1,3,0.2849,0.2804,0.602,0.5188,141
1,0,1,20,0,3,1,3,0.1796,0.1578,0.6058,0.1821,89
1,0,1,21,0,3,1,2,0.1311,0.1136,0.6066,0.1142,104
1,0,1,22,0,3,1,3,0.2314,0.2284,0.6675,0.1032,67
1,0,1,23,0,3,1,3,0.0868,0.0864,0.5474,0.2604,38
1,0,1,0,0,4,1,1,0.19,0.1691,0.5753,0.4515,22
1,0,1,1,0,4,1,3,0.1395,0.1801,0.6464,0.3528,9
1,0,1,2,0,4,1,2,0.164,0.1484,0.5153,0.1966,7
1,0,1,3,0,4,1,3,0.2645,0.2944,0.5282,0.2375,7
1,0,1,4,0,4,1,2,0.2599,0.2499,0.5912,0.5141,11
1,0,1,5,0,4,1,2,0.2115,0.202,0.5282,0.1054,42
1,0,1,6,0,4,1,1,0.2452,0.2485,0.4818,0.0786,126
1,0,1,7,0,4,1,1,0.1849,0.1909,0.4678,0.2379,175
1,0,1,8,0,4,1,1,0.3927,0.3687,0.5939,0.2028,304
1,0,1,9,0,4,1,2,0.2439,0.2486,0.7636,0.4037,136
1,0,1,10,0,4,1,3,0.1815,0.193,0.6462,0.1474,100
1,0,1,11,0,4,1,1,0.2841,0.3195,0.4849,0.1221,159
1,0,1,12,0,4,1,1,0.3096,0.2963,0.7849,0.1996,193
1,0,1,13,0,4,1,2,0.1686,0.1367,0.539,0.237,115
1,0,1,14,0,4,1,1,0.1235,0.097,0.7896,0.0328,121
1,0,1,15,0,4,1,1,0.1374,0.2015,0.5902,0.1647,164
1,0,1,16,0,4,1,1,0.1759,0.1107,0.6311,0.6301,163
1,0,1,17,0,4,1,2,0.219,0.1723,0.5553,0.4035,195
1,0,1,18,0,4,1,2,0.1088,0.1041,0.5633,0.3188,209
1,0,1,19,0,4,1,3,0.1935,0.1654,0.765,0.2803,132
1,0,1,20,0,4,1,1,0.2082,0.2224,0.5776,0.1909,137
1,0,1,21,0,4,1,1,0.2455,0.2552,0.7123,0.2133,114
1,0,1,22,0,4,1,2,0.2656,0.2363,0.6048,0.2013,70
1,0,1,23,0,4,1,3,0.2509,0.2835,0.5852,0.4737,37
1,0,1,0,0,5,0,1,0.3501,0.2995,0.6732,0.1652,19
1,0,1,1,0,5,0,3,0.3012,0.264,0.5842,0.1593,6
1,0,1,2,0,5,0,2,0.2402,0.2753,0.5038,0.4088,6
1,0,1,3,0,5,0,3,0.1567,0.1097,0.5073,0.2423,5
1,0,1,4,0,5,0,1,0.1773,0.1789,0.6678,0.5989,8
1,0,1,5,0,5,0,1,0.1246,0.1654,0.3332,0.4005,25
1,0,1,6,0,5,0,1,0.2354,0.1456,0.6435,0.1356,88
1,0,1,7,0,5,0,2,0.2478,0.2253,0.4258,0.5857,136
1,0,1,8,0,5,0,3,0.2871,0.3012,0.6194,0.2185,164
1,0,1,9,0,5,0,1,0.2433,0.2231,0.759,0.3889,105
1,0,1,10,0,5,0,1,0.2984,0.2853,0.4923,0.2731,100
1,0,1,11,0,5,0,1,0.2998,0.2905,0.6612,0.1185,106
1,0,1,12,0,5,0,2,0.1527,0.1544,0.7333,0.6504,89
1,0,1,13,0,5,0,3,0.1884,0.1548,0.5293,0.1968,81
1,0,1,14,0,5,0,1,0.2239,0.2356,0.5207,0.1585,80
1,0,1,15,0,5,0,2,0.1752,0.1741,0.6434,0.2006,91
1,0,1,16,0,5,0,2,0.2076,0.1628,0.7484,0.4083,117
1,0,1,17,0,5,0,3,0.2457,0.2195,0.8723,0.2881,97
1,0,1,18,0,5,0,2,0.216,0.1628,0.5095,0.4884,109
1,0,1,19,0,5,0,1,0.2246,0.2198,0.6761,0.0268,141
1,0,1,20,0,5,0,2,0.1586,0.1654,0.5407,0.1979,80
1,0,1,21,0,5,0,2,0.2601,0.2534,0.4629,0.2928,75
1,0,1,22,1,5,0,3,0.255,0.2587,0.5703,0.3563,26
1,0,1,23,0,5,0,2,0.1712,0.1667,0.5707,0.1849,34
1,0,1,0,0,6,0,1,0.136,0.1521,0.608,0.1276,25
1,0,1,1,0,6,0,2,0.3126,0.2932,0.6478,0.4445,9
1,0,1,2,0,6,0,2,0.3489,0.3525,0.6255,0.2556,5
1,0,1,3,0,6,0,1,0.243,0.1922,0.7434,0.1798,7
1,0,1,4,0,6,0,3,0.2012,0.1492,0.823,0.0874,8
1,0,1,5,0,6,0,1,0.2998,0.2874,0.5994,0.3092,30
1,0,1,6,0,6,0,3,0.2594,0.267,0.5385,0.184,52
1,0,1,7,0,6,0,1,0.2118,0.1929,0.5737,0.4601,144
1,0,1,8,0,6,0,1,0.2943,0.2987,0.5699,0.3631,217
1,0,1,9,0,6,0,2,0.1698,0.1707,0.5266,0.4057,96
1,0,1,10,0,6,0,2,0.1782,0.1078,0.4177,0.4289,79
1,0,1,11,0,6,0,3,0.252,0.3091,0.4359,0.2794,74
1,0,1,12,0,6,0,2,0.2345,0.185,0.6796,0.2532,83
1,0,1,13,0,6,0,1,0.2711,0.2292,0.6876,0.1881,118
1,0,1,14,0,6,0,3,0.3101,0.329,0.6366,0.2055,81
1,0,1,15,0,6,0,2,0.1178,0.1125,0.5685,0.4784,80
1,0,1,16,0,6,0,1,0.2292,0.1948,0.537,0.2362,150
1,0,1,17,0,6,0,3,0.3596,0.3275,0.4329,0.1575,143
1,0,1,18,0,6,0,1,0.1848,0.1491,0.5194,0.3311,177
1,0,1,19,0,6,0,1,0.1765,0.1437,0.5097,0.1533,147
1,0,1,20,0,6,0,2,0.0697,0.0898,0.4279,0.2248,81
1,0,1,21,0,6,0,2,0.2336,0.207,0.6237,0.1202,66
1,0,1,22,0,6,0,2,0.2672,0.2218,0.5089,0.0723,47
1,0,1,23,0,6,0,3,0.267,0.2309,0.6024,0.2101,30
1,0,1,0,0,0,1,1,0.1559,0.1434,0.4193,0.6188,29
1,0,1,1,0,0,1,4,0.2279,0.194,0.6673,0.2756,8
1,0,1,2,0,0,1,1,0.244,0.2226,0.6483,0.3957,9
1,0,1,3,0,0,1,1,0.2321,0.231,0.5352,0.1002,9
1,0,1,4,0,0,1,1,0.1518,0.1298,0.7616,0.1853,17
1,0,1,5,0,0,1,1,0.2339,0.1964,0.5871,0.1508,53
1,0,1,6,0,0,1,1,0.1715,0.142,0.6131,0.5662,93
1,0,1,7,0,0,1,3,0.0974,0.1343,0.4094,0.334,142
1,0,1,8,0,0,1,2,0.2762,0.3276,0.5029,0.4743,201
1,0,1,9,0,0,1,2,0.2383,0.2278,0.5187,0.0698,168
1,0,1,10,1,0,0,1,0.2699,0.2782,0.6907,0.3786,46
1,0,1,11,0,0,1,3,0.1911,0.1533,0.7125,0.0925,108
1,0,1,12,0,0,1,1,0.2723,0.241,0.5284,0.2477,174
1,0,1,13,0,0,1,2,0.3,0.2985,0.6173,0.1829,165
1,0,1,14,0,0,1,2,0.3513,0.2628,0.6996,0.1149,127
1,0,1,15,0,0,1,1,0.2855,0.2944,0.556,0.271,186
1,0,1,16,0,0,1,2,0.2554,0.2257,0.4214,0.5641,166
1,0,1,17,0,0,1,3,0.1319,0.093,0.6821,0.2617,215
1,0,1,18,0,0,1,1,0.221,0.2216,0.6478,0.0582,282
1,0,1,19,0,0,1,2,0.1289,0.1657,0.6318,0.344,163
1,0,1,20,0,0,1,3,0.1712,0.1532,0.712,0.0627,97
1,0,1,21,0,0,1,1,0.3653,0.3558,0.7218,0.1709,119
1,0,1,22,0,0,1,1,0.1569,0.1626,0.6714,0.2467,91
1,0,1,23,0,0,1,1,0.0645,0.0685,0.4563,0.2054,57
1,0,1,0,0,1,1,2,0.2874,0.2432,0.4145,0.2783,23
1,0,1,1,0,1,1,1,0.1834,0.1809,0.6381,0.465,17
1,0,1,2,0,1,1,2,0.2843,0.2756,0.6039,0.5829,7
1,0,1,3,0,1,1,1,0.1486,0.0593,0.6129,0.3759,8
1,0,1,4,0,1,1,3,0.2007,0.2164,0.799,0.2434,11
1,0,1,5,0,1,1,3,0.3142,0.2534,0.7062,0.4441,33
1,0,1,6,0,1,1,2,0.138,0.1349,0.574,0.3843,74
1,0,1,7,0,1,1,3,0.2187,0.2533,0.5077,0.2722,124
1,0,1,8,0,1,1,2,0.2509,0.231,0.6735,0.3655,250
1,0,1,9,0,1,1,3,0.1802,0.1398,0.6516,0.391,131
1,0,1,10,0,1,1,1,0.2474,0.2518,0.5702,0.3113,148
1,0,1,11,0,1,1,1,0.2316,0.2621,0.2678,0.0418,178
1,0,1,12,0,1,1,3,0.2679,0.2213,0.481,0.1658,116
1,0,1,13,0,1,1,1,0.3595,0.2707,0.6977,0.1737,171
1,0,1,14,0,1,1,1,0.4178,0.4324,0.441,0.5729,133
1,0,1,15,0,1,1,2,0.2629,0.2754,0.6656,0.3369,129
1,0,1,16,0,1,1,2,0.2228,0.2232,0.6493,0.0527,209
1,0,1,17,0,1,1,1,0.2614,0.1943,0.4771,0.4192,225
1,0,1,18,0,1,1,1,0.2143,0.2215,0.7041,0.4362,281
1,0,1,19,0,1,1,1,0.1194,0.1444,0.5865,0.1545,177
1,0,1,20,0,1,1,1,0.2272,0.2806,0.5782,0.1427,120
1,0,1,21,0,1,1,1,0.3063,0.2825,0.4581,0.523,100
1,0,1,22,0,1,1,2,0.128,0.1264,0.7518,0.2528,80
1,0,1,23,0,1,1,2,0.1616,0.0889,0.453,0.1089,55
1,0,2,0,0,2,1,1,0.1919,0.2113,0.4509,0.2986,29
1,0,2,1,0,2,1,1,0.2587,0.2741,0.6123,0.3612,11
1,0,2,2,0,2,1,2,0.399,0.3912,0.4777,0.1911,7
1,0,2,3,0,2,1,1,0.176,0.2028,0.8435,0.6836,8
1,0,2,4,0,2,1,1,0.239,0.2036,0.4767,0.3896,14
1,0,2,5,0,2,1,1,0.233,0.2148,0.6905,0.5498,35
1,0,2,6,0,2,1,2,0.2115,0.1956,0.7925,0.179,85
1,0,2,7,0,2,1,1,0.2293,0.2508,0.6812,0.0384,271
1,0,2,8,0,2,1,1,0.2001,0.2237,0.5047,0.4966,276
1,0,2,9,0,2,1,2,0.4246,0.4129,0.6365,0.1935,178
1,0,2,10,0,2,1,2,0.2851,0.2788,0.7579,0.2144,111
1,0,2,11,0,2,1,2,0.2007,0.2072,0.4154,0.1544,162
1,0,2,12,0,2,1,3,0.3155,0.2896,0.727,0.6335,147
1,0,2,13,0,2,1,2,0.2506,0.2789,0.6542,0.5056,134
1,0,2,14,0,2,1,1,0.2367,0.2113,0.8221,0.518,125
1,0,2,15,0,2,1,1,0.2199,0.2218,0.6467,0.163,187
1,0,2,16,0,2,1,1,0.2151,0.1865,0.6136,0.3086,243
1,0,2,17,0,2,1,1,0.1472,0.1682,0.6774,0.151,270
1,0,2,18,0,2,1,1,0.1154,0.1067,0.4465,0.1125,242
1,0,2,19,0,2,1,1,0.2586,0.3076,0.4974,0.1674,203
